Name;Level;ID_GPC;ID_PIM
Medidor de humedad (suelo);Level 4;10006776;10006776
Lápices/ceras (hágalo usted mismo);Level 4;10003576;10003576
Plomadas;Level 4;10003466;10003466
Reglas (hágalo usted mismo);Level 4;10003455;10003455
Escuadras (hágalo usted mismo);Level 4;10003464;10003464
Cintas métricas (hágalo usted mismo);Level 4;10003458;10003458
Detector de fugas térmicas;Level 4;10006777;10006777
Herramientas para remachar/grapar/clavar;Level 3;80010600;80010600
Martillo para tachuelas – No eléctrico;Level 4;10003504;10003504
Herramientas fijar/grapar/clavar – Accesorios/recambios;Level 4;10003507;10003507
Herramientas para remaches;Level 4;10003505;10003505
Pistolas de clavos/grapas – No eléctricas;Level 4;10003502;10003502
Herramientas para tubos/tuberías;Level 3;80012000;80012000
Barrenas de drenaje – No eléctricas;Level 4;10003564;10003564
Herramientas de llamas;Level 4;10003549;10003549
Herramientas de congelación de tuberías;Level 4;10005658;10005658
Máquinas para enroscar tubos – No eléctricas;Level 4;10003642;10003642
Cortatubos – No eléctricos;Level 4;10003480;10003480
Máquinas para doblar tuberías;Level 4;10003548;10003548
Cepillos/cepilladoras/limas/escofinas;Level 3;80011900;80011900
Limas;Level 4;10003533;10003533
Cepillos;Level 4;10003544;10003544
Paquetes variados de escofinas/limas/cepilladoras/cepillos;Level 4;10003807;10003807
Escofinas;Level 4;10003534;10003534
Consumibles para herramientas para dar forma a superficies;Level 4;10003546;10003546
Herramientas para dar forma a superficies;Level 4;10003545;10003545
Alicates/pinzas/herramientas para cortar metales;Level 3;80010800;80010800
Aparatos para cortar cadenas/pernos;Level 4;10003481;10003481
Herramientas de corte combinadas (no eléctricas);Level 4;10003479;10003479
Fórceps (hágalo usted mismo);Level 4;10006781;10006781
Juego de alicates;Level 4;10006780;10006780
Alicates/pinzas;Level 4;10003532;10003532
Tijeras/recortadoras/cizallas – Hojas de metal (no eléctricas);Level 4;10003486;10003486
Cortacables;Level 4;10003482;10003482
Herramientas neumáticas;Level 3;80012600;80012600
Pistolas de fluidos;Level 4;10006782;10006782
Sierras – No eléctricas;Level 3;80011800;80011800
Hojas – Para sierras – No eléctricas;Level 4;10003800;10003800
Sierras – Manuales – Recambios/accesorios;Level 4;10003801;10003801
Sierras – No eléctricas;Level 4;10003799;10003799
Destornilladores;Level 3;80010700;80010700
Juegos de destornilladores;Level 4;10003530;10003530
Destornilladores (no eléctricos);Level 4;10003528;10003528
Otros destornilladores;Level 4;10003825;10003825
Destornilladores – Accesorios/ recambios;Level 4;10003826;10003826
Machos de roscar/moldes (no eléctricos);Level 3;80012200;80012200
Moldes (no eléctricos);Level 4;10003550;10003550
Juegos de moldes/machos;Level 4;10003551;10003551
Machos (no eléctricos);Level 4;10003808;10003808
Herramientas/equipos – manuales (otros);Level 3;80012800;80012800
Herramientas/equipos – otro (manual);Level 4;10006845;10006845
Herramientas/equipos – Paquetes variados de mano;Level 3;80012300;80012300
Herramientas/equipos – Paquetes variados (manual);Level 4;10005645;10005645
Tornillos de banco/abrazaderas;Level 3;80010900;80010900
Abrazaderas;Level 4;10003535;10003535
Tornillos;Level 4;10003536;10003536
Tornillos/abrazaderas – Accesorios/recambios;Level 4;10003537;10003537
Llaves inglesas/llaves de tuercas/llaves;Level 3;80011700;80011700
Llaves hexagonales;Level 4;10003827;10003827
Juegos de llaves de vaso;Level 4;10005252;10005252
Llaves para tubos – Mangos/extensiones para llaves;Level 4;10003797;10003797
Llaves para tubos/llaves inglesas;Level 4;10003508;10003508
Juegos de llaves para tubos/llaves inglesas;Level 4;10003796;10003796
Llaves para tubos/inglesas – Accesorios/recambios;Level 4;10003527;10003527
Paquetes variados de llaves/para tubos/inglesas;Level 4;10003795;10003795
Herramientas/equipos eléctricos;Level 1;82000000;82000000
Herramientas/equipos eléctricos;Level 2;82010000;82010000
Herramientas eléctricas – Portátiles de mano;Level 3;82010400;82010400
Blasters abrasivos / arenadores;Level 4;10007026;10007026
Compresores de aire (portátiles);Level 4;10003555;10003555
Fresadoras angulares;Level 4;10003644;10003644
Goniómetros (eléctricos);Level 4;10003619;10003619
Soldadores por arco;Level 4;10003651;10003651
Sierras de banda (portátiles);Level 4;10005231;10005231
Lijadoras de cinta (portátiles);Level 4;10003742;10003742
Ensambladores;Level 4;10005718;10005718
Pistolas para calefactar (eléctricas);Level 4;10003664;10003664
Máquinas mezcladoras de cemento/mortero;Level 4;10005214;10005214
Cortafríos (eléctricos);Level 4;10003643;10003643
Sierras circulares;Level 4;10005223;10005223
Herramientas cortadoras;Level 4;10003645;10003645
Martillo de demolición;Level 4;10007028;10007028
Lijadoras para detalles;Level 4;10003672;10003672
Lijadoras de disco (portátiles);Level 4;10005248;10005248
Medidores lineales/distanciómetros (eléctricos);Level 4;10003618;10003618
Barrenas de drenaje (eléctricas);Level 4;10003741;10003741
Taladradoras/atornilladores (eléctricos);Level 4;10003653;10003653
Taladradoras combinadas (eléctricas);Level 4;10003658;10003658
Cámara endoscópica (bricolaje);Level 4;10007029;10007029
Lijadoras de acabado;Level 4;10003669;10003669
Cortadoras de espuma (eléctricas);Level 4;10003638;10003638
Generadores;Level 4;10005211;10005211
Pistolas de pegamento (eléctricas);Level 4;10005213;10005213
Engrasadores a presión (eléctricos);Level 4;10003663;10003663
Kit de taladro de percusión y martillo de impacto;Level 4;10007027;10007027
Martillos perforadores;Level 4;10003659;10003659
Pistolas de calor;Level 4;10003662;10003662
Sierra de agujero;Level 4;10007030;10007030
Atornilladores de impacto;Level 4;10003655;10003655
Llaves eléctricas de apretar tornillos;Level 4;10003656;10003656
Sierras alternativas verticales (eléctricas);Level 4;10003631;10003631
Cepillos ensambladores (portátiles);Level 4;10003616;10003616
Cortadoras laminares;Level 4;10003626;10003626
Niveles láser;Level 4;10003620;10003620
Detectores de metales;Level 4;10006277;10006277
Sierras de inglete (portátiles);Level 4;10003738;10003738
Mezclador / Vibrador;Level 4;10007031;10007031
Pistolas grapadoras (eléctricas);Level 4;10003666;10003666
Cizallas/recortadoras de uña vibratoria para metal (eléctricas);Level 4;10003632;10003632
Multiherramientas Oscilantes;Level 4;10007032;10007032
Aplicadores de pintura – Eléctricos;Level 4;10005653;10005653
Cortatubos (eléctricos);Level 4;10003640;10003640
Otras herramientas eléctricas portátiles de mano;Level 4;10003750;10003750
Sierras alternativas;Level 4;10003629;10003629
Martillos giratorios;Level 4;10003660;10003660
Multiherramientas rotativas;Level 4;10007033;10007033
Sierras giratorias;Level 4;10003641;10003641
Buriladoras;Level 4;10003737;10003737
Rodillos de lijar (eléctrico);Level 4;10007034;10007034
Pistolas de tornillos;Level 4;10003657;10003657
Destornilladores/herramientas giratorias;Level 4;10003654;10003654
Hierros de soldar/metales de soldar;Level 4;10003649;10003649
Grapadoras (eléctricos);Level 4;10003665;10003665
Fresadoras neumáticas/rectas;Level 4;10003647;10003647
Detectores de tachuelas/Detectores/Sensores;Level 4;10005869;10005869
Fresadoras de superficie;Level 4;10003648;10003648
Limadoras de superficie/espesor (portátiles);Level 4;10003615;10003615
Sierras de mesa (portátiles);Level 4;10003627;10003627
Máquinas de taladrar y roscar tubos;Level 4;10003639;10003639
Ranurador de pared (eléctrico);Level 4;10007035;10007035
Herramientas para revestimiento de pared/techo – Otros;Level 4;10003884;10003884
Sopletes de soldar;Level 4;10003744;10003744
Herramientas eléctricas – Equipos de manipulación/elevación;Level 3;82010100;82010100
Izadores/elevadores;Level 4;10003679;10003679
Herramientas eléctricas – Otros equipos de manipulación/elevación;Level 4;10003749;10003749
Herramientas eléctricas – Accesorios/recambios de equipos de manipulación/elevación;Level 4;10003680;10003680
Tirador de polea (eléctrico);Level 4;10006779;10006779
Carretillas de jardinería o construcción (eléctricas);Level 4;10005221;10005221
Herramientas eléctricas – Fijas/de banco;Level 3;82010300;82010300
Compresores de aire (fijos);Level 4;10005230;10005230
Sierras de banda (fijas);Level 4;10003597;10003597
Lijadoras de cinta (fijas);Level 4;10003668;10003668
Rectificadoras de banco;Level 4;10003598;10003598
Ensambladores de banco;Level 4;10003604;10003604
Lijadoras combinadas de disco/cinta;Level 4;10003611;10003611
Lijadoras de disco;Level 4;10003609;10003609
Taladradoras hidráulicas/mortajadoras;Level 4;10003613;10003613
Cepillos ensambladores (fijos);Level 4;10003730;10003730
Tornos (fijos) (eléctricos);Level 4;10003605;10003605
Accesorios/recambios de herramientas eléctricas fijas;Level 4;10003608;10003608
Otras herramientas eléctricas fijas;Level 4;10003751;10003751
Sierras de brazo radial;Level 4;10003603;10003603
Sierras de arco (fijas);Level 4;10003602;10003602
Cepilladoras(fijas);Level 4;10003746;10003746
Lijadoras de torno;Level 4;10003610;10003610
Limadoras de superficie (fijas);Level 4;10003729;10003729
Sierras de mesa (fijas);Level 4;10003601;10003601
Diamantes cortavidrio/sierras para azulejos/sierras refrigeradas con agua;Level 4;10003596;10003596
Paquetes variados de herramientas eléctricas;Level 3;82010200;82010200
Paquetes variados de herramientas/equipos eléctricos;Level 4;10003682;10003682
Accesorios/recambios de herramientas eléctricas portátiles de mano;Level 3;82010900;82010900
Accesorios de herramientas eléctricas portátiles para perforar/atornillar;Level 4;82010901;82010901
Accesorios de herramientas eléctricas portátiles para cortar/fresar;Level 4;82010902;82010902
Accesorios de herramientas eléctricas portátiles para lijar/pulir/cepillar;Level 4;82010903;82010903
Accesorios de herramientas eléctricas portátiles multipropósito;Level 4;82010904;82010904
Accesorios de maquinarias para soldar;Level 4;82010905;82010905
Accesorios de maquinarias para lavar/aspirar;Level 4;82010906;82010906
Accesorios de maquinarias compresoras;Level 4;82010907;82010907
Accesorios de maquinarias para generación de energia;Level 4;82010908;82010908
Otros Accesorios para herramientas eléctricas portatiles/maquinarias;Level 4;82010909;82010909
Juguetes/juegos;Level 1;86000000;86000000
Productos para juego;Level 2;86020000;86020000
Productos para juego;Level 3;86020100;86020100
Lotería y tarjetas para rascar;Level 4;10006755;10006755
Juguetes/juegos;Level 2;86010000;86010000
Puzles/juegos de naipes/juegos de tablero;Level 3;86010100;86010100
Juegos de tablero (no eléctricos);Level 4;10005133;10005133
Juegos de tablero (eléctricos);Level 4;10005134;10005134
Accesorios/recambios de puzles/juegos de naipes/juegos de tablero;Level 4;10005135;10005135
Otros puzles/juegos de naipes/juegos de tablero;Level 4;10005136;10005136
Paquetes variados de puzles/juegos de naipes/juegos de tablero;Level 4;10005137;10005137
Juegos de naipes (no eléctricos);Level 4;10005138;10005138
Juegos de naipes (eléctricos);Level 4;10005139;10005139
Puzles (no eléctricos);Level 4;10005140;10005140
Puzles (eléctricos);Level 4;10005141;10005141
Juguetes educativos/para el desarrollo;Level 3;86010400;86010400
Juguetes estimulantes de bebés/niños (no eléctricos);Level 4;10005153;10005153
Juguetes estimulantes de bebés/niños (eléctricos);Level 4;10005154;10005154
Juguetes de baño/piscina;Level 4;10005155;10005155
Juguetes de comunicación (no eléctricos);Level 4;10005156;10005156
Juguetes de comunicación (eléctricos);Level 4;10005157;10005157
Otros juguetes educativos/para el desarrollo;Level 4;10005159;10005159
Paquetes variados de juguetes educativos/para el desarrollo;Level 4;10005160;10005160
Juguetes para empujar/tirar de ellos (no eléctricos);Level 4;10005161;10005161
Juguetes para empujar/tirar de ellos (eléctricos);Level 4;10005162;10005162
Juguetes científicos (no eléctricos);Level 4;10005163;10005163
Juguetes científicos (eléctricos);Level 4;10005164;10005164
Peonzas/yo-yos;Level 4;10005165;10005165
Bloques de construcción de juguete (no eléctricos);Level 4;10005166;10005166
Bloques de construcción de juguete (eléctricos);Level 4;10005167;10005167
Accesorios para ordenadores de juguete;Level 4;10005712;10005712
Ordenadores de juguete;Level 4;10005158;10005158
Accesorios/tableros de dibujo de juguete;Level 4;10005442;10005442
Maquetas de juguete (no eléctricas);Level 4;10005168;10005168
Maquetas de juguete (eléctricas);Level 4;10005169;10005169
Juguetes ópticos (no eléctricos);Level 4;10005170;10005170
Juguetes ópticos (eléctricos);Level 4;10005171;10005171
Muñecas/marionetas/muñecos de peluche;Level 3;86010200;86010200
Muñecos de acción (no accionados mecánicamente);Level 4;10006395;10006395
Muñecos de acción (accionados mecánicamente);Level 4;10006396;10006396
Otras muñecas/marionetas/muñecos de peluche;Level 4;10005144;10005144
Muñecas/Muñecos de peluche (no eléctricos);Level 4;10005142;10005142
Muñecas/Muñecos de peluche (eléctricos);Level 4;10005143;10005143
Marionetas;Level 4;10005145;10005145
Accesorios de muñecos de peluche/marionetas/muñecas;Level 3;86010300;86010300
Accesorios para muñecos de acción;Level 4;10006397;10006397
Accesorios cosméticos/de belleza para muñecas;Level 4;10005146;10005146
Escenarios/edificios de muñecas;Level 4;10005147;10005147
Ropa de muñecas;Level 4;10005148;10005148
Mobiliario de muñecas;Level 4;10005149;10005149
Otros accesorios para muñecas/marionetas/muñecos de peluche;Level 4;10005150;10005150
Paquetes variados para muñecas/marionetas/muñecos de peluche;Level 4;10005151;10005151
